Unnamed: 0,state_code,latitude,longitude,id,Unnamed: 6,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,state_reduced,founded_year,startup_age
922,CA,37.441537,-122.158332,c:56580,Palo Alto CA 94301,2000-01-01,2011-01-28 00:00:00,2005-08-26,2005-08-26,5.6548,5.6548,0.0,0.0,0,1,2500000,0,1,0,0,0,0,1,0,0,0,0,0,2.0,1,0,CA,2000,23
382,FL,28.0385347,-82.5068513,c:23072,0,2002-01-01,0,2005-08-08,2009-12-03,3.6027,7.926,8.5945,9.1096,1,3,21460663,2,0,0,0,0,1,0,0,0,1,1,1,4.5,1,1,other,2002,21
843,NY,40.730646,-73.986614,c:49442,New York NY 10013,2001-01-01,0,2006-05-08,2006-05-08,5.3507,5.3507,0.0,0.0,6,1,15000000,0,0,1,0,0,0,0,0,0,0,1,0,4.0,1,1,NY,2001,22
677,CA,37.779281,-122.419236,c:38794,San Francisco CA 94110,2006-01-01,2013-07-01 00:00:00,2007-06-01,2010-04-12,1.4137,4.2795,1.3288,5.1836,5,2,889999,2,1,0,0,0,0,1,1,0,0,0,0,3.5,1,0,CA,2006,17
933,CA,37.573045,-122.2823,c:58018,Foster City CA 94404,2001-01-01,0,2005-03-22,2005-03-22,4.2219,4.2219,3.0,3.0,6,1,16000000,1,1,0,0,0,0,0,0,0,1,0,0,3.0,1,1,CA,2001,22
1133,CA,37.762185,-122.467269,c:921,0,2005-07-01,0,2007-12-01,2007-12-01,2.4192,2.4192,2.5041,8.3973,5,1,7000000,4,1,0,0,0,0,0,0,0,1,0,0,2.0,1,1,CA,2005,18
1026,NY,40.730646,-73.986614,c:71120,New York NY 10004,2010-06-01,2013-07-01 00:00:00,2011-03-01,2011-03-01,0.7479,0.7479,0.0,0.0,3,2,100000,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,NY,2010,13
338,NY,40.73901,-73.997259,c:20146,New York NY 10011,2007-10-01,0,2009-08-26,2009-08-26,1.9041,1.9041,1.9041,4.0027,13,1,1500000,3,0,1,0,0,0,0,0,1,0,0,0,1.0,0,1,NY,2007,16
1045,WA,47.617838,-122.356027,c:7440,0,2000-01-01,0,2006-01-12,2006-01-12,6.0356,6.0356,10.4959,12.6137,19,1,8000000,4,0,0,0,0,1,1,0,0,0,0,0,1.0,1,1,WA,2000,23
864,CA,34.018275,-118.495025,c:512,0,2007-08-01,0,2007-11-01,2008-04-28,0.2521,0.7425,4.2082,6.3479,22,2,4000000,4,1,0,0,0,0,0,0,1,1,0,0,3.0,1,1,CA,2007,16
444,CA,37.7611016,-122.4160008,c:25808,0,2009-06-20,2012-03-03 00:00:00,2009-06-26,2009-06-26,0.0164,0.0164,0.0,0.0,3,1,25000,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,CA,2009,14
337,CA,37.484347,-122.225803,c:20117,Redwood City CA 94063,2003-01-01,0,2005-06-06,2012-01-01,2.4301,9.0055,8.5781,10.0137,10,6,64630000,3,1,0,0,0,0,1,0,0,1,1,0,3.6667,1,1,CA,2003,20
14,CA,40.787878000000006,-74.388207,c:10398,0,2005-01-01,2011-11-01 00:00:00,2006-01-01,2008-08-25,1.0,3.6493,3.4986,3.4986,10,2,12100000,1,1,0,0,0,0,0,0,1,1,0,0,1.0,1,0,CA,2005,18
132,CA,37.779281,-122.419236,c:14854,San Francisco CA 94111,2001-01-01,0,2005-03-21,2006-08-11,4.2192,5.6110000000000015,5.0027,5.0027,9,2,20000000,1,1,0,0,0,0,0,0,0,0,1,1,4.5,1,1,CA,2001,22
651,TX,30.409765000000004,-97.75101,c:37647,Austin TX 78759,2003-01-01,2013-07-01 00:00:00,2005-01-11,2012-05-17,2.0301,9.3808,9.0055,9.0055,10,4,49600000,1,0,0,0,1,0,0,0,0,1,1,0,2.6667,1,0,TX,2003,20
310,CA,34.154942600000005,-118.6545471,c:18875,0,2000-01-01,0,2007-07-05,2009-12-10,7.5123,9.9479,0.4164,0.4164,3,5,51450000,1,1,0,0,0,0,1,0,0,0,0,1,5.6667,1,1,CA,2000,23
482,CA,37.775206,-122.419209,c:27591,0,2008-06-01,0,2008-03-27,2010-12-07,-0.1808,2.5178,4.6904,4.6904,7,2,6300000,1,1,0,0,0,0,0,0,1,1,0,0,2.0,1,1,CA,2008,15
1056,NY,40.750519,-73.993494,c:76274,New York NY 10001,2010-01-01,2013-07-17 00:00:00,2012-01-01,2012-01-01,2.0,2.0,1.0274,3.1644,8,1,200000,3,0,1,0,0,0,0,1,0,0,0,0,2.0,1,0,NY,2010,13
144,OH,39.099909,-84.504243,c:150577,Cincinnati OH 45202,2011-09-01,2013-04-01 00:00:00,2011-09-01,2011-09-01,0.0,0.0,0.0,0.0,2,1,20000,1,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,other,2011,12
52,MA,42.492256,-71.13454899999998,c:12052,0,2003-01-01,0,2003-01-01,2006-05-24,0.0,3.3945,6.9781,9.2192,13,2,11600000,3,0,0,1,0,0,0,0,1,0,1,0,2.0,1,1,MA,2003,20
564,CA,37.391727,-122.077597,c:3180,0,2006-05-01,0,2006-06-14,2006-06-14,0.1205,0.1205,-0.2438,5.263,6,1,9150000,2,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1,CA,2006,17
598,OH,39.099909,-84.504243,c:33912,Cincinnati OH 45202,2009-07-01,2013-07-19 00:00:00,2009-10-13,2009-10-13,0.2849,0.2849,0.0,0.2849,2,1,1200000,2,0,0,0,0,1,0,0,1,0,0,0,4.0,1,0,other,2009,14
1027,CA,34.054935,-118.244476,c:71372,Los Angeles CA 90049,2010-02-01,2012-01-01 00:00:00,2011-12-01,2011-12-01,1.8301,1.8301,1.1616,1.1616,4,1,1700000,2,1,0,0,0,0,0,0,0,0,0,0,7.0,1,0,CA,2010,13
814,CA,39.762314,-104.982256,c:465,0,2007-01-01,2011-12-01 00:00:00,2007-08-01,2009-07-06,0.5808,2.5123,0.5918,4.9699,9,3,1415000,4,1,0,0,0,0,1,1,0,0,0,0,1.0,1,1,CA,2007,16
262,CA,37.7915,-122.40045,c:17430,0,2005-01-01,0,2006-02-01,2008-02-19,1.0849,3.1342,5.9178,7.9342,16,2,4200000,2,1,0,0,0,0,0,0,1,1,0,0,1.5,1,1,CA,2005,18
789,MA,42.354023,-71.05809599999998,c:4529,0,2007-01-01,0,2007-12-01,2008-08-20,0.9151,1.6356,4.8521,6.0904,7,2,500000,2,0,0,1,0,0,0,1,1,0,0,0,2.0,0,1,MA,2007,16
722,TX,32.997114,-96.676137,c:41957,Richardson TX 75082,2002-01-01,0,2007-12-13,2007-12-13,5.9507,5.9507,0.0,0.0,1,1,21500000,0,0,0,0,1,0,0,0,0,0,1,0,4.0,1,1,TX,2002,21
511,UT,40.3310529,-111.7276347,c:2889,0,2006-06-01,0,2006-06-16,2008-01-01,0.0411,1.5863,2.2795,4.3918,4,2,10000000,2,0,0,0,0,1,0,0,1,0,0,0,2.0,0,1,other,2006,17
805,CA,34.054935,-118.244476,c:46042,Los Angeles CA 90064,2004-01-01,2011-12-24 00:00:00,2005-02-01,2006-07-24,1.0877,2.5616,4.0027,4.0027,7,2,9500000,1,1,0,0,0,0,0,0,1,1,0,0,2.5,1,0,CA,2004,19
673,NM,35.084103000000006,-106.650985,c:38504,Albuquerque NM 87102,2007-01-01,2012-03-04 00:00:00,2009-12-24,2012-03-17,2.9808,5.211,0.0,0.0,4,2,13875001,0,0,0,0,0,1,0,0,0,0,0,0,10.0,1,0,other,2007,16
447,NJ,40.347054,-74.064306,c:25997,Red Bank NJ 7701,2000-01-01,2013-06-01 00:00:00,2010-11-25,2010-11-25,10.9068,10.9068,9.2548,9.2548,5,1,275000,1,0,0,0,0,1,0,1,0,0,0,0,2.0,0,0,other,2000,23
518,CA,37.426316,-122.141082,c:2953,0,2005-01-01,0,2005-02-01,2010-01-13,0.0849,5.0356,1.8329,1.8329,10,3,19743770,1,1,0,0,0,0,0,0,0,1,1,0,2.5,1,1,CA,2005,18
849,MA,42.360253,-71.058291,c:49876,Boston MA 2110,2008-07-01,0,2010-08-01,2012-07-07,2.0849,4.0192,2.5041,2.5041,5,5,1178000,1,0,0,1,0,0,0,1,0,0,0,0,5.0,1,1,MA,2008,15
120,CA,37.520592,-122.255907,c:1447,0,2005-01-01,0,2005-10-01,2007-10-18,0.7479,2.7945,2.0575,3.8356,5,3,25000000,2,1,0,0,0,0,0,0,1,1,0,0,2.0,1,1,CA,2005,18
450,PA,40.60157589999999,-75.3611135,c:26114,0,2004-01-01,0,2005-08-02,2007-03-07,1.5863,3.1808,0.0,0.0,1,3,24150000,0,0,0,0,0,1,1,0,1,1,0,0,2.0,1,1,other,2004,19
438,CA,37.382162,-122.036301,c:25688,0,2005-01-01,2009-08-11 00:00:00,2006-10-01,2008-07-18,1.7479,3.5452,2.0,2.0,4,2,80000000,1,1,0,0,0,0,0,0,1,1,0,0,1.0,0,0,CA,2005,18
592,CA,37.354469,-121.990433,c:335,Santa Clara CA 95051,2004-01-01,0,2005-06-01,2007-04-29,1.4164,3.326,4.4192,9.8164,11,2,36000000,3,1,0,0,0,0,0,0,1,1,0,0,3.5,1,1,CA,2004,19
4,MO,38.703764,-90.443832,c:10153,0,2006-09-19,2010-04-16 00:00:00,2008-02-11,2008-02-11,1.3973,1.3973,0.0,0.0,1,1,205000,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,other,2006,17
468,CA,37.387845,-122.055197,c:27,0,2002-11-17,0,2002-11-01,2007-02-01,-0.0438,4.211,6.4164,9.0658,27,4,28300000,4,1,0,0,0,0,0,0,1,1,1,1,2.5,1,1,CA,2002,21
325,CA,37.550954,-122.315396,c:1957,0,2007-07-07,2012-11-11 00:00:00,2006-05-01,2006-05-01,-1.1836,-1.1836,0.8301,0.8301,1,1,2000000,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,CA,2007,16
981,CA,37.627971,-122.426804,c:63,0,2005-02-01,0,2005-11-01,2006-04-01,0.7479,1.1616,2.4,8.8384,63,2,11500000,6,1,0,0,0,0,0,0,1,1,0,0,1.0,1,1,CA,2005,18
942,NY,40.730646,-73.986614,c:58699,New York City NY 10018,2010-01-01,2012-07-25 00:00:00,2010-11-22,2010-11-22,0.8904,0.8904,1.3288,2.526,15,1,4000000,2,0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,NY,2010,13
752,NY,40.74929,-73.981328,c:43386,New York NY 10016,2009-08-01,2011-08-05 00:00:00,2010-04-19,2010-04-19,0.7151,0.7151,0.7479,2.011,2,1,500000,2,0,1,0,0,0,0,1,0,0,0,0,1.0,1,0,NY,2009,14
644,TX,30.387275,-97.759511,c:3717,0,2006-06-01,2010-03-24 00:00:00,2007-02-27,2007-02-27,0.7425,0.7425,1.1671,3.9151,9,1,4000000,2,0,0,0,1,0,0,0,1,0,0,0,2.0,1,0,TX,2006,17
1025,NY,40.650104,-73.94958199999998,c:70893,Brooklyn NY 11201,2010-01-01,2012-01-01 00:00:00,2010-01-01,2012-06-05,0.0,2.4274,2.4274,2.4986,8,2,9030000,2,0,1,0,0,0,0,1,1,0,0,0,4.0,1,0,NY,2010,13
415,PA,39.952399,-75.16359,c:24727,Philadelphia PA 19104,2005-01-01,0,2005-01-25,2009-05-21,0.0658,4.3863,0.0,0.0,15,4,69900000,0,0,0,0,0,1,0,1,1,0,1,1,4.75,1,1,other,2005,18
197,CA,34.050451,-118.437775,c:162219,Los Angeles CA 90024,2011-09-01,2012-11-01 00:00:00,2012-05-01,2012-05-01,0.6658,0.6658,0.4192,0.4192,2,1,20000,1,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,CA,2011,12
59,IN,39.7672093,-86.1580785,c:12178,0,2000-12-01,0,2004-07-21,2012-10-24,3.6384,11.9041,10.9836,12.6822,29,7,238209999,3,0,0,0,0,1,1,0,0,0,0,0,2.0,1,1,other,2000,23
394,MA,42.504817,-71.195611,c:23487,Burlington MA 1803,2004-01-01,0,2007-02-06,2010-09-24,3.1014,6.7342,4.0027,6.7342,3,3,14700000,2,0,0,1,0,0,1,0,0,1,0,0,1.0,0,1,MA,2004,19
600,CA,37.437328,-122.159928,c:3400,0,2007-01-01,0,2006-11-15,2007-11-15,-0.1288,0.8712,-0.5863,1.2137,4,3,430000,2,1,0,0,0,0,0,1,0,0,0,0,1.6667,0,1,CA,2007,16
275,CA,37.538352,-122.299665,c:176278,San Mateo CA 94403,2011-06-01,0,2012-10-01,2012-11-01,1.337,1.4219,0.5863,0.5863,5,2,1015000,1,1,0,0,0,0,1,0,1,0,0,0,1.0,0,1,CA,2011,12
366,CA,37.4484914,-122.1802812,c:22113,0,2009-04-01,2013-01-17 00:00:00,2009-09-10,2009-09-10,0.4438,0.4438,0.8192,0.8192,2,1,1200000,1,1,0,0,0,0,1,0,0,0,0,0,2.0,1,0,CA,2009,14
919,PA,40.364273,-74.951278,c:5617,New Hope PA 18938,2005-04-01,0,2007-01-29,2008-07-29,1.8301,3.3288,3.274,7.6274,16,2,17100000,4,0,0,0,0,1,0,0,1,1,0,0,2.5,1,1,other,2005,18
180,CO,39.6478,-104.9875,c:15996,0,2004-01-01,0,2008-09-03,2008-09-03,4.6767,4.6767,5.9671,5.9671,0,1,50000000,1,0,0,0,0,1,1,0,0,0,0,0,4.0,1,1,other,2004,19
819,CA,34.054935,-118.244476,c:46893,Los Angeles CA 90039,2006-01-01,2012-01-01 00:00:00,2006-08-28,2006-08-28,0.6548,0.6548,0.0,0.0,3,1,900000,0,1,0,0,0,0,0,0,1,0,0,0,1.0,1,0,CA,2006,17
268,CA,37.563905,-122.324688,c:1753,0,1990-04-10,2010-01-01 00:00:00,2007-04-01,2007-04-01,16.9863,16.9863,16.663,18.3233,7,1,6000000,2,1,0,0,0,0,0,0,1,0,0,0,1.0,1,0,CA,1990,33
365,NY,40.729839,-73.991781,c:22057,New York NY 10003,2002-01-01,0,2002-10-01,2009-02-01,0.7479,7.0904,8.0055,9.874,5,2,15100000,3,0,1,0,0,0,0,1,1,0,0,0,1.0,0,1,NY,2002,21
627,CA,38.232583,-122.636465,c:35887,Petaluma CA 94954,2001-01-01,0,2002-01-01,2009-11-16,1.0,8.8795,4.0027,9.1863,7,5,62600000,2,1,0,0,0,0,1,0,1,1,1,1,9.3333,1,1,CA,2001,22
203,CA,37.486368,-122.230116,c:1628,0,2006-06-01,0,2008-04-09,2011-01-06,1.8575,4.6027,3.9178,6.4301,15,4,14800000,3,1,0,0,0,0,1,0,0,1,1,0,2.25,1,1,CA,2006,17
779,CA,34.172904,-118.37403700000002,c:4453,North Hollywood CA 91601,2008-04-01,0,2008-04-16,2011-05-23,0.0411,3.1425,1.8466,4.4877,30,2,6875000,5,1,0,0,0,0,1,0,1,0,0,0,7.0,1,1,CA,2008,15
244,TX,31.5682893,-97.1973664,c:16973,0,2007-12-11,2011-02-02 00:00:00,2008-10-24,2008-10-24,0.8712,0.8712,0.0,0.0,1,1,30000,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,TX,2007,16
831,CA,37.386778,-121.966277,c:47689,Santa Clara CA 95054,2000-01-01,2007-12-13 00:00:00,2006-04-05,2006-04-05,6.263,6.263,6.0055,6.0055,10,1,22200000,1,1,0,0,0,0,0,0,0,0,0,0,9.0,1,0,CA,2000,23
804,CO,40.0186731,-105.2762236,c:459,0,2007-05-18,0,2007-08-01,2007-10-23,0.2055,0.4329,0.4685,2.9507,6,2,415000,2,0,0,0,0,1,0,1,0,0,0,0,1.0,1,1,other,2007,16
545,NY,40.743808,-73.983626,c:3094,0,2007-03-01,0,2007-01-01,2010-12-29,-0.1616,3.8329,3.0027,4.7014,16,4,27063781,4,0,1,0,0,0,0,0,1,1,1,0,3.5,1,1,NY,2007,16
68,CA,34.394343,-119.51231,c:12468,0,2003-01-01,0,2006-02-01,2006-02-01,3.0877,3.0877,5.0027,5.0027,6,1,3100000,1,1,0,0,0,0,0,0,1,0,0,0,5.0,1,1,CA,2003,20
1110,CA,37.451124,-122.16626399999998,c:856,0,2005-01-01,2010-09-01 00:00:00,2007-03-01,2008-04-15,2.1616,3.2877,3.4986,7.6904,13,2,33000000,4,0,0,0,0,0,0,0,1,1,0,0,2.5,1,0,CA,2005,18
202,CA,37.430025,-122.09998,c:16276,0,2003-01-01,0,2005-10-10,2008-01-01,2.7753,5.0027,4.1644,10.7534,2,3,17400000,2,1,0,0,0,0,1,0,0,0,1,0,5.0,1,1,CA,2003,20
710,CA,37.491356,-122.228843,c:410,0,2005-01-01,0,2005-01-01,2008-05-21,0.0,3.3863,5.3973,8.7123,17,5,28300000,4,1,0,0,0,0,0,1,1,1,1,1,2.0,1,1,CA,2005,18
1035,CA,37.563585,-122.324621,c:726,0,2006-12-01,0,2006-09-01,2009-01-29,-0.2493,2.1644,1.411,6.537000000000001,42,4,46800000,6,1,0,0,0,0,0,0,1,1,1,0,2.5,1,1,CA,2006,17
1111,IL,41.879535,-87.624333,c:8573,0,2009-01-01,0,2010-05-01,2011-01-12,1.3288,2.0301,2.0,2.0301,5,3,1525000,2,0,0,0,0,1,0,1,0,0,0,0,2.6667,1,1,other,2009,14
11,NY,40.730646,-73.986614,c:102867,New York City NY 10010,2011-11-15,0,2012-03-18,2012-03-18,0.3397,0.3397,0.5452,1.7151,9,1,1200000,3,0,1,0,0,0,0,1,0,0,0,0,5.0,1,1,NY,2011,12
741,CA,37.391642,-122.09393500000002,c:431,Mountain View CA 94040,2005-05-01,0,2005-07-05,2009-05-11,0.1781,4.0301,3.674,7.2438,6,3,12400000,4,1,0,0,0,0,1,0,1,1,0,0,1.6667,1,1,CA,2005,18
967,PA,39.959721,-75.605964,c:60516,West Chester PA 19380,2006-01-01,2012-02-01 00:00:00,2010-08-02,2010-08-02,4.5863,4.5863,0.0,0.0,1,1,100000,0,0,0,0,0,1,1,0,0,0,0,0,1.0,1,0,other,2006,17
761,CA,37.779281,-122.419236,c:43832,San Francisco CA 94105,2003-01-01,0,2005-03-22,2010-04-29,2.2219,7.3288,7.0055,7.0055,4,3,11000000,1,1,0,0,0,0,1,1,0,1,0,0,1.6667,1,1,CA,2003,20
1094,TN,36.16223,-86.774353,c:83142,Nashville TN 37201,2010-01-01,0,2011-05-05,2012-04-12,1.3397,2.2795,1.0,1.0,3,2,675000,1,0,0,0,0,1,0,1,0,0,0,0,1.5,0,1,other,2010,13
1144,CA,37.3725243,-122.035963,c:9669,0,2005-01-01,0,2005-01-01,2007-05-22,0.0,2.3863,0.0,0.0,5,2,13000000,0,1,0,0,0,0,0,0,1,1,0,0,2.5,1,1,CA,2005,18
980,NY,40.728425,-73.999882,c:62802,New York NY 10012,2010-02-01,0,2010-11-01,2010-11-01,0.7479,0.7479,1.0329,2.4986,5,1,3500000,2,0,1,0,0,0,0,0,0,0,0,0,2.0,1,1,NY,2010,13
921,MA,42.49173,-71.28179499999997,c:56568,Bedford MA 1730,2001-01-01,2010-08-06 00:00:00,2005-12-07,2005-12-07,4.9342,4.9342,0.0,0.0,2,1,12000000,1,0,0,1,0,0,0,0,0,0,1,0,4.0,1,0,MA,2001,22
885,CA,37.524422,-122.265869,c:531,0,2007-01-01,0,2007-08-01,2011-11-07,0.5808,4.8521,0.9068,5.4164,10,5,78573646,4,1,0,0,0,0,0,0,1,1,1,0,4.3333,1,1,CA,2007,16
5,TN,36.13996,-86.796377,c:10158,0,2007-01-01,0,2007-06-15,2013-01-29,0.4521,6.0822,3.7425,3.7425,2,3,15286415,1,0,0,0,0,1,0,0,1,0,0,0,1.0,0,1,other,2007,16
43,CA,37.79402,-122.4031242,c:11438,0,2008-01-01,0,2008-09-17,2008-09-17,0.7123,0.7123,1.5836,3.0027,5,1,3200000,3,1,0,0,0,0,0,0,1,0,0,0,1.0,1,1,CA,2008,15
1052,WA,47.184901,-122.292141,c:75796,Puyallup WA 98371,2011-03-01,2012-10-01 00:00:00,2011-03-07,2011-03-07,0.0164,0.0164,0.0,0.0,1,1,30000,1,0,0,0,0,1,0,1,0,0,0,0,2.0,0,0,WA,2011,12
796,CA,37.538352,-122.299665,c:45428,San Mateo CA 94403,2002-01-01,0,2002-01-01,2012-10-24,0.0,10.8192,9.5863,9.5863,28,3,14650003,1,1,0,0,0,0,0,1,0,0,0,1,1.0,0,1,CA,2002,21
210,CA,37.7710177,-122.4025976,c:16365,0,2003-01-01,0,2006-02-27,2008-09-01,3.1589,5.6712,9.0055,9.0055,9,2,23500000,1,1,0,0,0,0,1,0,0,1,0,0,5.0,1,1,CA,2003,20
818,MA,42.493447,-71.514104,c:46889,Boxborough MA 1719,2001-01-01,2010-04-29 00:00:00,2006-01-03,2006-01-03,5.0082,5.0082,0.0,0.0,2,1,980000,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,MA,2001,22
198,CA,37.390956,-122.032795,c:16264,0,2004-01-01,2010-11-10 00:00:00,2007-02-26,2007-02-26,3.1562,3.1562,0.0,0.0,0,1,20000000,0,1,0,0,0,0,0,0,0,1,0,0,3.0,1,0,CA,2004,19
69,WA,47.603327,-122.334983,c:1253,0,2004-12-01,2011-12-31 00:00:00,2004-01-01,2004-01-01,-0.9178,-0.9178,0.0,0.0,4,1,1500000,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0,0,WA,2004,19
498,CA,34.031328,-118.471463,c:2838,0,2004-01-01,0,2008-03-04,2009-07-14,4.1753,5.537000000000001,6.3836,6.3836,0,2,8000000,1,1,0,0,0,0,0,0,1,0,0,0,1.5,1,1,CA,2004,19
1038,CA,37.453687,-122.228595,c:732,0,2005-10-01,0,2006-01-28,2010-06-10,0.326,4.6932,3.2548,4.6932,13,4,25200000,3,1,0,0,0,0,0,0,1,1,1,1,4.0,1,1,CA,2005,18
306,CA,37.552262,-122.292146,c:1853,0,2003-06-01,0,2006-03-01,2008-01-01,2.7507,4.589,7.9205,9.211,21,4,61000000,2,1,0,0,0,0,0,0,1,1,1,0,3.0,1,1,CA,2003,20
1146,CA,37.396312,-121.961396,c:971,0,2006-05-01,0,2007-09-01,2010-08-19,1.337,4.3041,2.0822,5.8356,12,4,46300000,4,1,0,0,0,0,1,0,1,1,1,0,4.25,1,1,CA,2006,17
36,MD,38.963492,-77.091025,c:1107,0,2002-01-01,0,2006-01-10,2010-04-08,4.0274,8.2712,5.811,11.0986,15,4,24500000,5,0,0,0,0,1,0,0,0,1,1,1,4.3333,1,1,other,2002,21
253,CA,37.496904,-122.333057,c:17252,San Mateo CA 94404,2006-01-01,2008-02-26 00:00:00,2006-12-27,2007-08-29,0.9863,1.6575,-1.3342,-1.3342,1,2,7500000,1,1,0,0,0,0,0,0,1,0,0,0,1.0,0,0,CA,2006,17
1153,CA,37.557637,-122.28571399999998,c:997,0,2003-01-01,0,2006-04-01,2006-04-01,3.2493,3.2493,3.8356,7.8959,19,1,14500000,3,1,0,0,0,0,0,0,0,0,1,0,9.0,1,1,CA,2003,20
532,WA,47.5827803,-122.1548103,c:30307,0,2007-01-01,2012-11-08 00:00:00,2009-08-25,2009-08-25,2.6493,2.6493,1.0,1.0,1,1,29000000,1,0,0,0,0,1,1,0,0,0,0,0,5.0,1,0,WA,2007,16
200,CA,37.390233,-122.033741,c:16271,0,2005-01-01,0,2005-01-01,2008-05-19,0.0,3.3808,5.6795,5.6795,5,3,24000000,1,1,0,0,0,0,0,0,1,1,1,0,2.6667,1,1,CA,2005,18
373,CA,34.1411985,-118.7040908,c:22712,0,2000-01-01,0,2005-05-09,2010-03-15,5.3562,10.2082,8.0055,8.0055,2,4,81017493,1,1,0,0,0,0,1,0,0,0,1,1,5.6667,1,1,CA,2000,23
1150,CA,41.78942,-87.596232,c:9782,0,2007-10-01,0,2009-08-06,2009-12-02,1.8493,2.1726,2.1699,5.0822,4,2,1000000,3,1,0,0,0,0,0,1,0,0,0,0,4.5,1,1,CA,2007,16
1011,CO,39.977763,-105.13193,c:68169,Louisville CO 80027,2010-01-01,0,2011-02-07,2011-11-15,1.1014,1.8712,2.6466,2.6959,14,2,12010000,2,0,0,0,0,1,1,0,1,0,0,0,2.5,1,1,other,2010,13
909,MA,42.479262,-71.152277,c:55354,Woburn MA 1801,2002-01-01,0,2005-10-03,2005-10-03,3.7562,3.7562,-1.0,8.674,2,1,22000000,3,0,0,1,0,0,0,0,0,0,1,0,4.0,1,1,MA,2002,21
554,CA,37.459177,-122.173907,c:31488,0,1999-01-01,2001-01-01 00:00:00,2007-06-12,2007-06-12,8.4493,8.4493,0.0,0.0,1,1,42700000,0,1,0,0,0,0,0,0,0,1,0,0,3.0,1,0,CA,1999,24
269,CA,37.4587657,-122.1725191,c:17542,0,2000-01-01,0,2005-12-21,2007-05-22,5.9753,7.3918,4.0027,4.0027,5,3,80000000,1,1,0,0,0,0,1,0,0,0,0,1,4.0,1,1,CA,2000,23
773,CA,37.288326,-121.945633,c:44268,Campbell CA 95008-2069,2010-01-25,0,2011-03-24,2011-03-24,1.1589,1.1589,-0.0658,2.9616,3,1,205000,3,1,0,0,0,0,0,1,0,0,0,0,7.0,1,1,CA,2010,13
865,NY,40.730646,-73.986614,c:51228,New York NY 10017,2008-10-01,0,2010-07-07,2010-07-07,1.7644,1.7644,0.0,3.0849,5,1,3750000,2,0,1,0,0,0,0,0,1,0,0,0,1.0,1,1,NY,2008,15
1031,CA,37.441537,-122.158332,c:71852,Palo Alto CA 94301,2010-08-01,2013-06-01 00:00:00,2010-08-01,2011-03-23,0.0,0.6411,1.5836,3.0685,11,2,41000000,2,1,0,0,0,0,0,0,1,1,0,0,1.5,1,0,CA,2010,13
385,CA,37.393536,-122.076747,c:23125,0,2008-02-01,0,2009-11-11,2010-06-21,1.7781,2.3863,2.3123,4.6301,37,2,76000000,3,1,0,0,0,0,0,0,1,0,0,0,4.0,1,1,CA,2008,15
658,MA,42.493447,-71.514104,c:37928,Boxborough MA 1719,2006-01-01,0,2006-01-01,2008-10-01,0.0,2.7507,3.3315,5.2438,9,2,20000000,2,0,0,1,0,0,0,0,1,1,0,0,1.0,1,1,MA,2006,17
1003,CA,37.779281,-122.419236,c:65916,San Francisco CA 94107,2009-04-30,0,2010-08-13,2013-03-06,1.2877,3.8521,1.3945,4.2356,11,2,9356180,4,1,0,0,0,0,0,0,1,1,0,0,1.5,1,1,CA,2009,14
372,NY,40.743662,-73.984268,c:2245,0,2013-04-16,2009-05-04 00:00:00,2004-04-01,2004-04-01,-9.0466,-9.0466,-6.0466,-3.8822,6,1,100000,2,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,NY,2013,10
224,GA,33.7812614,-84.36756170000002,c:16618,0,2007-01-01,0,2009-01-28,2011-08-29,2.0767,4.6603,4.5836,4.726,9,2,13600000,2,0,0,0,0,1,0,0,0,1,1,0,3.0,1,1,other,2007,16
153,CA,37.7766184,-122.3938931,c:1541,0,2006-10-01,2010-11-16 00:00:00,2007-12-01,2007-12-01,1.1671,1.1671,1.926,4.0137,19,1,3000000,4,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1,CA,2006,17
164,CA,37.791564,-122.399981,c:15687,0,2005-01-01,2012-01-01 00:00:00,2006-11-16,2011-06-23,1.874,6.4767,0.0,0.0,4,5,21138876,0,1,0,0,0,0,1,0,1,1,0,0,2.0,1,0,CA,2005,18
350,MA,42.36401400000001,-71.101375,c:20889,0,2009-03-31,0,2009-06-10,2010-01-11,0.1945,0.7836,1.211,2.3836,13,4,2345000,3,0,0,1,0,0,0,1,1,0,0,0,5.75,1,1,MA,2009,14
